gene_id	same_taxon_ids	n_taxa_raw	n_taxa_trimmed	length_raw	length_trimmed	retained_length_fraction	variable_raw	variable_trimmed	pis_raw	pis_trimmed	pis_difference	pis_retained_fraction	entropy_raw	entropy_trimmed
EOG09262QJW	True	14	14	466	388	0.8326180257510729	136	127	91	85	-6	0.9340659340659341	0.2750813607545213	0.3037002636823656
EOG09262QL6	True	14	14	812	565	0.6958128078817734	332	299	165	164	-1	0.9939393939393939	0.3966715907156375	0.5108823765845765
EOG09262QRH	True	14	14	2268	2117	0.9334215167548501	893	870	352	352	0	1.0	0.441644382062071	0.46228127468907754
EOG09262QS5	True	14	14	906	452	0.4988962472406181	440	258	186	165	-21	0.8870967741935484	0.5962699744783988	0.7473113905190151
EOG09262QTY	True	12	12	1164	415	0.35652920962199314	466	243	232	167	-65	0.7198275862068966	0.46547136437787445	0.6855656968194392
EOG09262R8O	True	14	14	668	512	0.7664670658682635	447	341	332	272	-60	0.8192771084337349	0.9276572813337074	0.9048989489342478
EOG09262SI7	True	14	14	678	543	0.8008849557522124	436	403	302	288	-14	0.9536423841059603	0.930694125177979	1.0632391171876485
EOG09262SMG	True	14	14	554	518	0.9350180505415162	341	318	230	226	-4	0.9826086956521739	0.7183263285935563	0.7136480919818365
EOG09262SR7	True	13	13	962	427	0.44386694386694386	385	328	275	252	-23	0.9163636363636364	0.5358585451328668	1.0225647675127645
EOG09262SWJ	True	14	14	1096	226	0.2062043795620438	224	177	125	116	-9	0.928	0.276260957828003	1.0884108342692878
EOG09262TEV	True	14	14	2011	1108	0.5509696668324217	1114	713	712	442	-270	0.6207865168539326	0.772016196952143	0.7801143723097111
EOG09262TO9	True	14	14	676	503	0.7440828402366864	167	155	100	99	-1	0.99	0.2778810599864514	0.3391928791705136
EOG09262TUR	True	14	14	1364	415	0.30425219941348974	415	307	191	190	-1	0.9947643979057592	0.33858785723823154	0.845073064172177
EOG09262U7S	True	14	14	983	406	0.41302136317395727	358	298	216	200	-16	0.9259259259259259	0.4419462418971158	0.8816956328413361
EOG09262UAS	True	14	14	613	501	0.8172920065252854	352	332	249	249	0	1.0	0.8300673869006332	0.972728686038092
EOG09262UB3	True	14	14	880	539	0.6125	415	352	268	263	-5	0.9813432835820896	0.6098626355580641	0.8524919701625324
EOG09262UTQ	True	14	14	531	250	0.4708097928436911	238	182	133	128	-5	0.9624060150375939	0.5004329540962789	0.8313096804535682
EOG09262V3O	True	14	14	503	479	0.952286282306163	295	279	205	191	-14	0.9317073170731708	0.6793017419964725	0.6609541697917969
EOG09262V8E	True	10	10	2060	569	0.27621359223300973	590	348	211	178	-33	0.8436018957345972	0.37249193728532276	0.7843200352663638
EOG09262V9N	True	14	14	447	348	0.7785234899328859	271	232	145	137	-8	0.9448275862068966	0.6762984861339965	0.7323896947426
EOG09262VOC	True	14	14	420	352	0.8380952380952381	201	187	115	114	-1	0.991304347826087	0.49569860221545864	0.5386114286227489
EOG09262VPD	True	14	14	363	362	0.9972451790633609	117	117	66	66	0	1.0	0.264479885493787	0.2652104929122781
EOG09262VQQ	True	14	14	644	512	0.7950310559006211	286	262	195	187	-8	0.958974358974359	0.5216658836016058	0.6016699498708269
EOG09262VVF	True	13	13	525	434	0.8266666666666667	319	287	185	175	-10	0.9459459459459459	0.6890360727970648	0.7354819235494349
EOG09262W7C	True	13	13	1176	335	0.2848639455782313	141	135	65	65	0	1.0	0.0982303591369775	0.32901151493071296
EOG09262WFG	True	14	14	451	325	0.720620842572062	250	229	178	176	-2	0.9887640449438202	0.7054609614681087	0.8981501309032459
EOG09262WHU	True	14	14	626	342	0.5463258785942492	223	223	136	136	0	1.0	0.3978611556876186	0.7282487820480973
EOG09262WQX	True	13	13	1379	354	0.25670775924583034	549	259	186	171	-15	0.9193548387096774	0.5014811940531436	0.9840473142871552
EOG09262WSH	True	13	13	1209	399	0.33002481389578164	599	327	368	204	-164	0.5543478260869565	0.7032973718451119	0.9728405258485657
EOG09262WXK	True	14	14	578	431	0.745674740484429	389	313	259	240	-19	0.9266409266409267	0.9502510750062504	1.039622542311398
EOG09262X01	True	14	14	430	418	0.9720930232558139	315	312	231	231	0	1.0	1.0338154185095685	1.0551211243041014
EOG09262X31	True	14	14	1361	374	0.2747979426891991	542	257	197	189	-8	0.9593908629441624	0.48560878593281087	0.9698084513367717
EOG09262X74	True	14	14	754	410	0.5437665782493368	313	272	142	133	-9	0.9366197183098591	0.42750115085660795	0.6582559845469409
EOG09262X7T	True	13	13	1754	581	0.3312428734321551	686	437	319	319	0	1.0	0.4755335288954704	0.9870563982637609
EOG09262X8R	True	14	14	469	364	0.7761194029850746	319	257	208	201	-7	0.9663461538461539	0.9408968462196592	0.9928657730335977
EOG09262XGK	True	12	12	407	382	0.9385749385749386	265	254	163	163	0	1.0	0.7819374903510158	0.7979934491116764
EOG09262XMN	True	12	12	758	509	0.6715039577836411	498	343	278	232	-46	0.8345323741007195	0.889285388078901	0.8951035192368598
EOG09262XRU	True	13	13	517	471	0.9110251450676983	273	266	131	125	-6	0.9541984732824428	0.4535526920239922	0.4748469580922095
EOG09262YAU	True	12	12	929	363	0.3907427341227126	226	220	155	153	-2	0.9870967741935484	0.2837201791723639	0.6985593373154709
EOG09262YP5	True	9	9	1690	408	0.24142011834319527	344	325	185	185	0	1.0	0.2719784164429003	1.0790278935722883
EOG09262YQG	True	14	14	513	386	0.7524366471734892	333	264	208	178	-30	0.8557692307692307	0.8251895708162715	0.8561395684820201
EOG09262Z0M	True	12	12	1000	500	0.5	440	376	283	266	-17	0.9399293286219081	0.5887791643526612	1.0216648340077226
EOG09262Z14	True	14	14	1166	865	0.741852487135506	596	565	430	405	-25	0.9418604651162791	0.7249332632945985	0.9119568785869199
EOG09262Z2S	True	13	13	738	446	0.6043360433604336	434	299	226	211	-15	0.9336283185840708	0.7093425839154642	0.8415409318320028
EOG09262ZZ8	True	14	14	499	287	0.5751503006012024	149	145	80	79	-1	0.9875	0.28114344278555464	0.4719877332352261
EOG0926300R	True	14	14	1296	539	0.4158950617283951	592	429	371	333	-38	0.8975741239892183	0.675730290629208	1.2405833783011775
EOG0926306O	True	14	14	384	238	0.6197916666666666	197	172	121	116	-5	0.9586776859504132	0.6310459831627405	0.8927599990525463
EOG0926307V	True	14	14	404	396	0.9801980198019802	234	229	137	133	-4	0.9708029197080292	0.5349883838075506	0.5280910859080569
EOG092630MJ	True	14	14	1826	463	0.25355969331872946	947	356	607	273	-334	0.4497528830313015	0.7896481070089275	1.0028054492157055
EOG092630N3	True	12	12	387	379	0.979328165374677	134	128	61	60	-1	0.9836065573770492	0.31296034559104025	0.30402745993462643
EOG092630UB	True	14	14	1178	738	0.6264855687606112	818	607	448	423	-25	0.9441964285714286	0.8443884232457484	1.0151921468807428
EOG092630YS	True	14	14	424	420	0.9905660377358491	138	135	74	73	-1	0.9864864864864865	0.25889891379459856	0.25370019611289957
EOG0926310O	True	12	12	514	354	0.688715953307393	262	255	187	185	-2	0.9893048128342246	0.6423953598370776	0.9091938510964658
EOG0926312D	True	13	13	1438	571	0.39707927677329624	828	410	462	248	-214	0.5367965367965368	0.669555991902999	0.78587498712615
EOG0926315C	True	14	14	713	646	0.906030855539972	513	495	301	298	-3	0.9900332225913622	0.7708826426143265	0.8183868135473842
EOG092631IR	True	14	14	1130	969	0.8575221238938053	693	603	505	457	-48	0.904950495049505	0.7980965271000111	0.8011549984221711
EOG092631ML	True	14	14	610	364	0.5967213114754099	432	303	258	233	-25	0.9031007751937985	1.0769801391489398	1.3043093123961116
EOG092631MU	True	14	14	1578	388	0.2458808618504436	210	206	130	126	-4	0.9692307692307692	0.11579697580814548	0.4619753993330507
EOG092631QQ	True	14	14	553	498	0.9005424954792043	199	167	93	91	-2	0.978494623655914	0.388213580824936	0.351821790629451
EOG092631UM	True	14	14	344	340	0.9883720930232558	83	83	45	45	0	1.0	0.19280807705819686	0.19507640737652857
EOG09263274	True	14	14	782	338	0.4322250639386189	382	259	209	176	-33	0.8421052631578947	0.651728588876868	0.972239882644017
EOG092632FC	True	14	14	368	317	0.8614130434782609	101	83	38	36	-2	0.9473684210526315	0.22120696151551578	0.19673083098865077
EOG092632TF	True	13	13	674	557	0.8264094955489614	504	474	362	359	-3	0.9917127071823204	1.1882565432754115	1.374779305580109
EOG092632WW	True	14	14	364	350	0.9615384615384616	115	113	70	68	-2	0.9714285714285714	0.27551203521492185	0.2773700110661367
EOG092633QB	True	12	12	479	366	0.7640918580375783	300	232	159	156	-3	0.9811320754716981	0.7463208742539366	0.7505561757359814
EOG092633US	True	13	13	436	345	0.7912844036697247	214	198	137	135	-2	0.9854014598540146	0.5808055667446668	0.6611535490065329
EOG0926347K	True	10	10	408	348	0.8529411764705882	192	178	130	127	-3	0.9769230769230769	0.5531030914488538	0.60375876437955
EOG0926347W	True	13	13	437	348	0.7963386727688787	136	134	81	80	-1	0.9876543209876543	0.3053413780397639	0.3712901131184472
EOG09263483	True	13	13	1038	367	0.3535645472061657	566	240	163	161	-2	0.9877300613496932	0.5965374715164493	0.792887005689267
EOG092634B1	True	14	14	397	395	0.9949622166246851	147	147	82	82	0	1.0	0.3051941499741312	0.3067394368094432
EOG092634B5	True	14	14	480	451	0.9395833333333333	238	219	156	149	-7	0.9551282051282052	0.6444816301679072	0.6194978238271085
EOG092634G9	True	14	14	469	396	0.8443496801705757	295	280	220	218	-2	0.990909090909091	0.8364198996989946	0.9494269295420086
EOG092634M1	True	14	14	492	445	0.9044715447154471	218	212	151	151	0	1.0	0.46665430873428015	0.5043859347583339
EOG092634MM	True	2	2	511	441	0.863013698630137	156	156	0	0	0		0.30528375733855184	0.35374149659863946
EOG092634ZL	True	14	14	549	476	0.8670309653916212	370	350	272	263	-9	0.9669117647058824	0.8574856033764579	0.9259220962525686
EOG0926354S	True	13	13	428	372	0.8691588785046729	108	108	67	67	0	1.0	0.22169763442986726	0.25507147187092255
EOG0926357F	True	14	14	748	605	0.8088235294117647	509	443	313	305	-8	0.9744408945686901	0.8777637514022123	0.9608115929731093
EOG092635DF	True	14	14	837	580	0.6929510155316607	508	414	293	270	-23	0.9215017064846417	0.7653506689424667	0.8756638769024501
EOG092635SS	True	14	14	1259	302	0.2398729150119142	424	238	166	160	-6	0.963855421686747	0.40821933436996666	1.0402434279890524
EOG092635ST	True	14	14	466	351	0.7532188841201717	300	259	209	182	-27	0.8708133971291866	0.8424902374294564	0.9340925831235598
EOG092635YY	True	14	14	673	360	0.5349182763744428	157	152	84	84	0	1.0	0.21245972487360837	0.38329276344427343
EOG09263690	True	14	14	974	810	0.8316221765913757	530	492	338	334	-4	0.9881656804733728	0.643617022740078	0.7120645566363104
EOG0926369X	True	13	13	491	339	0.6904276985743381	294	230	175	150	-25	0.8571428571428571	0.7436158297600312	0.8200554287356626
EOG092636T6	True	14	14	319	316	0.9905956112852664	48	48	13	13	0	1.0	0.08970153575405888	0.0905531326124835
EOG092636Y6	True	14	14	969	760	0.7843137254901961	501	434	350	321	-29	0.9171428571428571	0.7052855606828006	0.7707455163662129
EOG09263720	True	14	14	451	394	0.8736141906873615	254	224	143	143	0	1.0	0.5976755237647309	0.6008532436949078
EOG0926374A	True	14	14	514	353	0.6867704280155642	226	172	97	94	-3	0.9690721649484536	0.40996200120158477	0.4387108693042472
EOG09263760	True	14	14	992	403	0.40625	421	295	248	229	-19	0.9233870967741935	0.6234029469355107	1.1623587149424754
EOG09263817	True	14	14	1106	318	0.2875226039783002	451	256	180	149	-31	0.8277777777777777	0.46111722851524284	0.8677652916890057
EOG0926384F	True	14	14	1544	425	0.27525906735751293	575	342	307	289	-18	0.9413680781758957	0.4907942791110932	1.1377497977912547
EOG0926386D	True	13	13	490	347	0.7081632653061225	242	142	144	97	-47	0.6736111111111112	0.5781154936298551	0.43976887430807193
EOG0926388H	True	13	13	488	454	0.930327868852459	240	217	168	154	-14	0.9166666666666666	0.5767285604891815	0.5473378621746209
EOG092638AP	True	14	14	595	411	0.6907563025210084	368	315	260	232	-28	0.8923076923076924	0.8427141878409048	1.0240012158818277
EOG092638CT	True	7	7	815	325	0.3987730061349693	465	220	127	126	-1	0.9921259842519685	0.652126144849525	0.7706495066005901
EOG092638EN	True	10	10	1582	844	0.5335018963337548	606	412	422	317	-105	0.7511848341232228	0.43544186013087627	0.5318016833702588
EOG092638RC	True	14	14	367	364	0.9918256130790191	87	86	52	51	-1	0.9807692307692307	0.20213051500001047	0.20119845796814068
EOG092638XA	True	14	14	542	326	0.6014760147601476	190	124	78	78	0	1.0	0.33202294335957416	0.3552440626976404
EOG0926390Q	True	14	14	1776	438	0.24662162162162163	688	313	169	155	-14	0.9171597633136095	0.38488625077103	0.6818550065874545
EOG092639H5	True	14	14	632	566	0.8955696202531646	326	324	184	184	0	1.0	0.6333048714887143	0.7027304248164166
EOG09263A3Y	True	14	14	880	584	0.6636363636363637	567	466	343	311	-32	0.9067055393586005	0.8750066335195432	1.0657803395520846
EOG09263A5D	True	14	14	311	300	0.9646302250803859	97	96	57	57	0	1.0	0.302486985239302	0.3102448413647431
EOG09263A64	True	13	13	694	485	0.6988472622478387	409	346	230	227	-3	0.9869565217391304	0.7672731868714113	0.9416434754675203
EOG09263AZP	True	14	14	690	401	0.5811594202898551	449	319	238	233	-5	0.9789915966386554	0.833571117331592	1.0406913928559458
EOG09263B7X	True	14	14	616	528	0.8571428571428571	329	310	224	222	-2	0.9910714285714286	0.7090319873936162	0.7842108083247845
EOG09263BDA	True	14	14	427	370	0.8665105386416861	219	196	123	110	-13	0.8943089430894309	0.5126459468164174	0.505819154747841
EOG09263BE5	True	13	13	367	267	0.7275204359673024	196	178	122	115	-7	0.9426229508196722	0.6494423550239483	0.7989427582443829
EOG09263BG5	True	13	13	420	391	0.930952380952381	211	201	154	153	-1	0.9935064935064936	0.6550652131453679	0.6795749555015405
EOG09263BGW	True	14	14	659	577	0.8755690440060698	324	281	219	207	-12	0.9452054794520548	0.5369818121148203	0.5296554866898572
EOG09263C1V	True	14	14	482	450	0.9336099585062241	273	263	200	196	-4	0.98	0.7187160981334949	0.7351166173629201
EOG09263C4C	True	11	11	1973	221	0.11201216421692854	411	151	223	107	-116	0.4798206278026906	0.26145411269942903	0.7720515040892888
EOG09263C55	True	14	14	513	425	0.8284600389863548	330	314	214	205	-9	0.9579439252336449	0.7554015578187624	0.8563246547253904
EOG09263CAC	True	14	14	953	502	0.5267576075550892	379	319	254	223	-31	0.8779527559055118	0.44002879724242383	0.684648789575979
EOG09263CAH	True	12	12	665	311	0.46766917293233085	92	89	47	47	0	1.0	0.1191404160874047	0.24308457806962883
EOG09263CG2	True	13	13	623	393	0.6308186195826645	423	316	259	237	-22	0.915057915057915	1.0459733898694616	1.2211359936630677
EOG09263CG4	True	14	14	406	336	0.8275862068965517	188	165	94	89	-5	0.9468085106382979	0.4611799781548	0.47018364030789617
EOG09263CGP	True	14	14	551	409	0.7422867513611615	316	274	206	187	-19	0.9077669902912622	0.7002468044595298	0.8128361405309623
EOG09263CLY	True	14	14	432	375	0.8680555555555556	240	231	164	159	-5	0.9695121951219512	0.6498363946203355	0.7167065407669618
EOG09263CUQ	True	14	14	867	561	0.6470588235294118	482	390	261	255	-6	0.9770114942528736	0.6555854641252271	0.8330315375004355
EOG09263CUU	True	14	14	591	497	0.8409475465313029	307	296	175	172	-3	0.9828571428571429	0.53562791562218	0.6051014175865637
EOG09263D2P	True	14	14	1620	580	0.35802469135802467	1014	400	566	263	-303	0.46466431095406363	0.8770212473754445	0.8500030050097046
EOG09263DFA	True	14	14	955	256	0.2680628272251309	84	73	44	43	-1	0.9772727272727273	0.08530505225631727	0.2627945402160543
EOG09263DQH	True	13	13	516	512	0.9922480620155039	322	320	210	209	-1	0.9952380952380953	0.691958306211278	0.6910015010466588
EOG09263E49	True	14	14	702	488	0.6951566951566952	385	252	185	151	-34	0.8162162162162162	0.6435226715461633	0.5601487006387262
EOG09263E5F	True	14	14	1891	766	0.405076679005817	823	549	439	400	-39	0.9111617312072893	0.5255470104905005	0.9765311914574293
EOG09263E87	True	14	14	332	326	0.9819277108433735	118	117	76	76	0	1.0	0.351194953375091	0.35459117951082886
EOG09263E9V	True	14	14	502	479	0.954183266932271	247	244	165	163	-2	0.9878787878787879	0.4822789861066047	0.49785547048824097
EOG09263EBB	True	13	13	791	328	0.41466498103666244	275	235	156	152	-4	0.9743589743589743	0.3737325072589153	0.7750875442384992
EOG09263EDC	True	13	13	446	289	0.647982062780269	231	198	117	114	-3	0.9743589743589743	0.6168275166286262	0.8039429779997717
EOG09263EQZ	True	14	14	322	318	0.9875776397515528	103	103	59	59	0	1.0	0.25445992829322867	0.2576606821082378
EOG09263EVJ	True	13	13	593	489	0.8246205733558178	412	365	244	241	-3	0.9877049180327869	0.8305455052095749	0.8843523214875528
EOG09263F11	True	13	13	549	408	0.7431693989071039	366	305	249	228	-21	0.9156626506024096	0.9246984010147902	1.0465120773000816
EOG09263F3I	True	14	14	567	531	0.9365079365079365	359	350	263	257	-6	0.9771863117870723	0.8670777814431453	0.8984259849613104
EOG09263FAK	True	14	14	435	336	0.7724137931034483	263	242	180	173	-7	0.9611111111111111	0.78730260046633	0.937206301954508
EOG09263FGN	True	14	14	352	321	0.9119318181818182	230	212	127	119	-8	0.937007874015748	0.6946466248970897	0.6924204844682555
EOG09263FKC	True	14	14	856	487	0.5689252336448598	417	314	159	153	-6	0.9622641509433962	0.49217403656923786	0.6328749331353108
EOG09263FR7	True	14	14	369	299	0.8102981029810298	253	226	164	160	-4	0.975609756097561	0.8555389951812868	0.9654853021326157
EOG09263FTE	True	14	14	397	337	0.8488664987405542	175	173	113	112	-1	0.9911504424778761	0.4697819452128932	0.5441844181460644
EOG09263G3M	True	13	13	1014	338	0.3333333333333333	534	155	97	97	0	1.0	0.5674356302324093	0.4693515752311085
EOG09263G4R	True	14	14	1248	381	0.30528846153846156	864	285	614	193	-421	0.31433224755700323	1.0947010861185125	0.9718533794180911
EOG09263GIG	True	14	14	717	514	0.7168758716875872	371	343	245	243	-2	0.9918367346938776	0.6638134969812233	0.8623191224721811
EOG09263GSR	True	13	13	986	577	0.5851926977687627	643	488	429	399	-30	0.9300699300699301	0.9733509222214123	1.2989698823488853
EOG09263GUT	True	14	14	382	362	0.9476439790575916	212	209	125	124	-1	0.992	0.5577875207406618	0.5771248449190698
EOG09263H0Y	True	14	14	1873	869	0.4639615589962627	1045	592	626	428	-198	0.6837060702875399	0.7805751844470952	0.9924171384605982
EOG09263H5H	True	14	14	396	362	0.9141414141414141	204	182	133	129	-4	0.9699248120300752	0.6177307986820548	0.591550538437907
EOG09263HD8	True	13	13	373	312	0.8364611260053619	89	87	54	52	-2	0.9629629629629629	0.2144667696684394	0.24584031565283027
EOG09263HE6	True	13	13	604	424	0.7019867549668874	394	335	268	257	-11	0.9589552238805971	0.9848533437151462	1.2089128144654357
EOG09263HED	True	14	14	395	381	0.9645569620253165	237	233	166	162	-4	0.9759036144578314	0.72238003264765	0.7266907584421222
EOG09263HK2	True	14	14	981	820	0.835881753312946	801	708	596	541	-55	0.9077181208053692	1.263556622114118	1.3237948268036686
EOG09263HYJ	True	14	14	379	347	0.9155672823218998	218	207	143	143	0	1.0	0.6050072442949387	0.6283317012757799
EOG09263I4U	True	14	14	1525	366	0.24	327	258	231	202	-29	0.8744588744588745	0.3268205882183725	1.0587429688621273
EOG09263I7I	True	14	14	532	436	0.8195488721804511	273	208	141	127	-14	0.900709219858156	0.626694275720863	0.5461018250363596
EOG09263IMF	True	13	13	469	327	0.697228144989339	255	226	185	176	-9	0.9513513513513514	0.7511035233565068	0.9527554958513579
EOG09263IQ5	True	12	12	421	345	0.8194774346793349	244	225	130	127	-3	0.9769230769230769	0.6562129889473791	0.7330500248167617
EOG09263IT0	True	14	14	1668	407	0.24400479616306955	361	283	229	217	-12	0.9475982532751092	0.3055810646432131	1.0216276706734566
EOG09263J3H	True	14	14	354	351	0.9915254237288136	188	187	85	85	0	1.0	0.4319641947769941	0.4305494122526932
EOG09263J6Z	True	13	13	1388	381	0.2744956772334294	334	218	166	141	-25	0.8493975903614458	0.29509071568462353	0.6619472150810949
EOG09263J7D	True	14	14	412	358	0.8689320388349514	261	241	154	149	-5	0.9675324675324676	0.7712993582400431	0.8223062746370504
EOG09263JCT	True	13	13	754	520	0.6896551724137931	344	304	224	202	-22	0.9017857142857143	0.5243781436632711	0.6669840999861134
EOG09263JFQ	True	12	12	491	437	0.890020366598778	285	264	171	164	-7	0.9590643274853801	0.646136905212662	0.6574809919300809
EOG09263JTO	True	13	13	405	309	0.762962962962963	99	99	71	71	0	1.0	0.2343668466503527	0.3071798475514332
EOG09263JW5	True	14	14	383	285	0.7441253263707572	150	135	94	93	-1	0.9893617021276596	0.4409593730079298	0.5387562760460624
EOG09263JZO	True	14	14	367	335	0.9128065395095368	189	171	108	102	-6	0.9444444444444444	0.6517592155935295	0.6196186260428342
EOG09263K05	True	14	14	725	293	0.40413793103448276	248	206	123	117	-6	0.9512195121951219	0.3683511206360153	0.7521623798643093
EOG09263K45	True	14	14	278	273	0.9820143884892086	105	103	60	59	-1	0.9833333333333333	0.324507061009954	0.32008375256148464
EOG09263KB4	True	12	12	1244	248	0.19935691318327975	646	144	258	99	-159	0.38372093023255816	0.6085122520091278	0.6602717019726968
EOG09263KDI	True	13	13	1727	394	0.22814128546612622	298	262	138	138	0	1.0	0.18958251900275006	0.7145563476166572
EOG09263KEE	True	14	14	441	341	0.7732426303854876	264	217	171	156	-15	0.9122807017543859	0.6841085753341543	0.7337217113382382
EOG09263KRO	True	14	14	457	345	0.7549234135667396	156	121	77	64	-13	0.8311688311688312	0.347044608681666	0.3379554571505376
EOG09263KVG	True	13	13	1850	452	0.24432432432432433	300	286	233	229	-4	0.9828326180257511	0.19100815916888242	0.7475304047628437
EOG09263KZJ	True	14	14	594	479	0.8063973063973064	329	318	198	196	-2	0.98989898989899	0.6374319524540979	0.7577859888556461
EOG09263L00	True	14	14	1011	472	0.466864490603363	417	303	250	232	-18	0.928	0.5667296292276753	0.9515343969714235
EOG09263L52	True	11	11	944	470	0.4978813559322034	461	301	218	198	-20	0.908256880733945	0.6012210998905682	0.8176315118563309
EOG09263L7Y	True	14	14	891	566	0.6352413019079686	496	444	274	273	-1	0.9963503649635036	0.6508215604450924	0.9229347399620943
EOG09263L9T	True	13	13	494	292	0.5910931174089069	228	217	128	128	0	1.0	0.5331538774663126	0.8643082721519124
EOG09263LNF	True	14	14	564	532	0.9432624113475178	292	280	214	210	-4	0.9813084112149533	0.6565297196352926	0.6706070842849329
EOG09263LP3	True	13	13	403	317	0.7866004962779156	187	171	101	101	0	1.0	0.49085188549068587	0.5687591301350503
EOG09263LR1	True	13	13	301	293	0.973421926910299	108	103	61	61	0	1.0	0.2918989950561636	0.28602459689286547
EOG09263M8W	True	14	14	640	463	0.7234375	379	367	254	253	-1	0.9960629921259843	0.7994128659740642	1.0719949201997572
EOG09263MEM	True	14	14	749	564	0.753004005340454	278	235	82	68	-14	0.8292682926829268	0.3094186197593819	0.3293807507366183
EOG09263MGE	True	13	13	381	323	0.847769028871391	163	138	107	105	-2	0.9813084112149533	0.5425395934728381	0.555348675317295
EOG09263MIB	True	14	14	358	310	0.8659217877094972	158	132	91	86	-5	0.945054945054945	0.5155128803075358	0.48215865712593403
EOG09263MNN	True	13	13	1687	700	0.4149377593360996	822	592	441	436	-5	0.9886621315192744	0.6434534023514519	1.1685690649618623
EOG09263MR4	True	9	9	525	242	0.46095238095238095	149	130	55	54	-1	0.9818181818181818	0.3322461036034061	0.6127431396671091
EOG09263NE7	True	13	13	507	438	0.863905325443787	334	288	189	178	-11	0.9417989417989417	0.7930770867287258	0.7718860518085793
EOG09263NXM	True	12	12	1366	572	0.41874084919472915	493	380	226	226	0	1.0	0.45127918052276556	0.8756221740512024
EOG09263OAE	True	14	14	493	421	0.8539553752535497	228	206	119	117	-2	0.9831932773109243	0.44482290968560106	0.46344560989750183
EOG09263OCO	True	14	14	313	310	0.9904153354632588	123	123	71	71	0	1.0	0.34959460186051444	0.35297777542690656
EOG09263OD3	True	14	14	423	372	0.8794326241134752	241	220	159	149	-10	0.9371069182389937	0.6428612219070458	0.6583180710309381
EOG09263OQH	True	14	14	360	353	0.9805555555555555	136	133	62	62	0	1.0	0.306250202032911	0.29815884626585815
EOG09263OWL	True	14	14	408	338	0.8284313725490197	237	220	134	131	-3	0.9776119402985075	0.6411811665738171	0.7087322454752923
EOG09263OXI	True	12	12	458	320	0.6986899563318777	212	203	114	112	-2	0.9824561403508771	0.47721298223680175	0.6528731789851902
EOG09263OZR	True	14	14	1311	1157	0.8825324180015256	991	928	624	598	-26	0.9583333333333334	0.9682555719355076	1.0203666758301688
EOG09263P17	True	14	14	515	296	0.574757281553398	317	229	174	165	-9	0.9482758620689655	0.7621412148591425	0.987741969630332
EOG09263POH	True	14	14	388	363	0.9355670103092784	234	217	161	159	-2	0.9875776397515528	0.6712919848502764	0.664324996166543
EOG09263PWF	True	14	14	349	288	0.8252148997134671	222	205	159	156	-3	0.9811320754716981	0.9186208802532634	1.0444716388950932
EOG09263PXH	True	14	14	763	328	0.42988204456094364	284	222	129	124	-5	0.9612403100775194	0.4052358990589861	0.7355135273573729
EOG09263Q7N	True	12	12	458	366	0.7991266375545851	315	270	189	163	-26	0.8624338624338624	0.8317567262138515	0.8614908946473878
EOG09263Q8J	True	13	13	401	360	0.8977556109725686	121	110	56	52	-4	0.9285714285714286	0.28087137836603804	0.2850777567485576
EOG09263QB7	True	12	12	368	331	0.8994565217391305	95	86	37	37	0	1.0	0.23176374940775415	0.22493848036679984
EOG09263QH4	True	14	14	666	411	0.6171171171171171	214	209	143	142	-1	0.993006993006993	0.3893875749893006	0.6162048174967968
EOG09263QPR	True	14	14	497	409	0.8229376257545271	278	259	171	168	-3	0.9824561403508771	0.6221612088511315	0.684180660277224
EOG09263QUM	True	14	14	599	564	0.9415692821368948	217	213	122	121	-1	0.9918032786885246	0.3334655628712476	0.3454872536308594
EOG09263R4M	True	14	14	506	420	0.8300395256916996	315	297	206	201	-5	0.9757281553398058	0.8119865413798425	0.9190763680452828
EOG09263R62	True	13	13	335	320	0.9552238805970149	253	243	157	155	-2	0.9872611464968153	0.9305673174389338	0.9360905453764685
EOG09263RDD	True	14	14	418	336	0.8038277511961722	185	177	116	113	-3	0.9741379310344828	0.5021995129395928	0.5971320587520813
EOG09263RF8	True	14	14	1004	882	0.8784860557768924	682	632	467	458	-9	0.9807280513918629	0.8812915345232457	0.9343016563512179
EOG09263ROQ	True	14	14	950	709	0.7463157894736843	626	549	416	382	-34	0.9182692307692307	0.8680129148162103	1.0091691416445159
EOG09263RVR	True	14	14	1090	353	0.3238532110091743	547	189	138	119	-19	0.8623188405797102	0.5414711713286906	0.6485482952384781
EOG09263RW3	True	11	11	339	324	0.9557522123893806	151	144	84	81	-3	0.9642857142857143	0.4896564098892834	0.4852301312789086
EOG09263RY2	True	14	14	232	193	0.8318965517241379	100	95	61	61	0	1.0	0.4662082503877595	0.5327485185858838
EOG09263S1E	True	14	14	388	365	0.9407216494845361	273	259	205	201	-4	0.9804878048780488	0.9981454697197125	0.999939953786679
EOG09263S2P	True	14	14	793	584	0.7364438839848676	610	486	418	384	-34	0.9186602870813397	1.1826929638468062	1.3159123701432514
EOG09263SFX	True	14	14	489	373	0.7627811860940695	318	286	212	188	-24	0.8867924528301887	0.7772124468042227	0.8725516713713195
EOG09263SZM	True	14	14	349	279	0.7994269340974212	192	180	135	133	-2	0.9851851851851852	0.6983246060006513	0.8228257213403041
EOG09263TQ5	True	14	14	364	298	0.8186813186813187	123	122	77	77	0	1.0	0.2956496596021277	0.35467969127613125
